"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 26 18:36:51 GMT 2021","Wed May 26 18:36:51 GMT 2021","4","","getMinimumCost(3, [ 2, 5, 6, [length]: 3 ]) should equal 13","","getMinimumCost(3, [ 2, 5, 6, [length]: 3 ]) should equal 13","people = 3, cost = 2,5,6, returns 13","people = 3, cost = 2,5,6, returns 13",""
"broken","Wed May 26 18:40:26 GMT 2021","Wed May 26 18:40:26 GMT 2021","1","","interview.greedy.GreedyFloristKtTest","","interview.greedy.GreedyFloristKtTest","shouldCalculateCostKt","shouldCalculateCostKt(int, Integer[], int)",""
"failed","Wed May 26 18:40:27 GMT 2021","Wed May 26 18:40:27 GMT 2021","10","","interview.greedy.GreedyFlorist.GreedyFloristTest","","interview.greedy.GreedyFlorist.GreedyFloristTest","shouldCalculateCost","[2] 2, [2, 5, 6], 15",""
"passed","Wed May 26 18:40:27 GMT 2021","Wed May 26 18:40:27 GMT 2021","1","","interview.greedy.GreedyFlorist.GreedyFloristTest","","interview.greedy.GreedyFlorist.GreedyFloristTest","shouldCalculateCost","[1] 3, [2, 5, 6], 13",""
"passed","Wed May 26 18:36:51 GMT 2021","Wed May 26 18:36:51 GMT 2021","1","","getMinimumCost(3, [ 1, 3, 5, 7, 9, [length]: 5 ]) should equal 29","","getMinimumCost(3, [ 1, 3, 5, 7, 9, [length]: 5 ]) should equal 29","people = 3, cost = 1,3,5,7,9, returns 29","people = 3, cost = 1,3,5,7,9, returns 29",""
"failed","Wed May 26 18:40:26 GMT 2021","Wed May 26 18:40:27 GMT 2021","177","","interview.greedy.GreedyFlorist.GreedyFloristTest","","interview.greedy.GreedyFlorist.GreedyFloristTest","shouldCalculateCost","[3] 3, [1, 3, 5, 7, 9], 29",""
"passed","Wed May 26 18:36:51 GMT 2021","Wed May 26 18:36:51 GMT 2021","1","","getMinimumCost(2, [ 2, 5, 6, [length]: 3 ]) should equal 15","","getMinimumCost(2, [ 2, 5, 6, [length]: 3 ]) should equal 15","people = 2, cost = 2,5,6, returns 15","people = 2, cost = 2,5,6, returns 15",""
